"starch","glycerol","glucose","fructose","citrate","butyrate","ascorbic","acetate","rep_1","rep_2","rep_3","rep_4","mean","sd"
0,0,0,1,1,0,0,1,0.00691342506804658,0.00750408829118301,0.00912123075675338,0.00525579278100038,0.00719863422424584,0.00159641856981918
0,0,0,1,1,0,1,0,0.00207853501090129,0.00318479609879083,0.00490933236085236,0.000312092712717216,0.00262118904581542,0.00193042758799253
0,0,0,1,1,0,1,1,0.00960085134124704,0.0101102016514964,0.0142047431039591,0.0104181977803986,0.0110834984692753,0.00210794862982249
0,0,0,1,1,1,0,0,0.00790615567199256,0.0119774047192219,0.0170208261898776,0.0134693115255101,0.0125934245266505,0.00377354975415756
0,0,0,1,1,1,0,1,0.0156225769990651,0.0162211376237575,0.0214364520268029,0.0214812484977241,0.0186903537868374,0.00320616238465895
0,0,0,1,1,1,1,0,0.0110811364956417,0.0164685032493184,0.0187245767366376,0.0230403184281548,0.0173286337274381,0.00497805333793668
0,0,0,1,1,1,1,1,0.0218469977668356,0.0193386979583806,0.0251013432567334,0.0222467676596485,0.0221334516603995,0.00236036191655442
0,0,1,0,0,0,0,0,0.000649389552805205,0.00429786724036869,0.00198952270205706,0.0039290323227917,0.00271645295450566,0.00171000960684427
0,0,1,0,0,0,0,1,0.00786405910917716,0.00548530616473992,0.00530874293289538,0.00679696693852492,0.00636376878633434,0.0012004593316505
0,0,1,0,0,0,1,0,0.00497960046142857,0.0076604158639707,0.00783027042312187,0.00385783627841325,0.0060820307567336,0.0019756884969784
0,0,1,0,0,0,1,1,0.00350115925459191,0.00479913364999599,0.0075447642669154,0.00514176869424499,0.00524670646643707,0.00168714137771254
0,0,1,0,0,1,0,0,0.00281768728647149,0.00361101187151041,0.00299495044043187,0.00710160676627443,0.00413131409117205,0.00200916987039449
0,0,1,0,0,1,0,1,0.00780259611180418,0.00595069021662195,0.00747148281427122,0.00875945310635733,0.00749605556226367,0.00116603292326143
0,0,1,0,0,1,1,0,0.00650870119799328,0.0121721366358883,0.00809806286300276,0.00779411202588726,0.00864325318069291,0.0024513672233053
0,0,1,0,0,1,1,1,0.0131060403669647,0.00906620557394035,0.01121180344869,0.00833492368642976,0.0104297432690062,0.00216191954911983
0,0,1,0,1,0,0,0,0.0145325348848155,0.0127133903814721,0.0136275822317435,0.0104185486142792,0.0128230140280776,0.0017666600148321
0,0,1,0,1,0,0,1,0.019561961023654,0.0146781094946007,0.0176281573513166,0.0165998487953752,0.0171170191662366,0.00203754333363278
0,0,1,0,1,0,1,0,0.00899268544959826,0.0132214438482468,0.0139054614397245,0.0112672132385674,0.0118467009940342,0.00220677919712307
0,0,1,0,1,0,1,1,0.0130029410704845,0.0111138196717531,0.0183580381741958,0.0137129351616909,0.0140469335195311,0.00307626696523591
0,0,1,0,1,1,0,0,0.0189072798731822,0.0194274943381574,0.0219852103214141,0.025614000265672,0.0214834961996064,0.00306468133822654
0,0,1,0,1,1,0,1,0.0244054915593226,0.022769344111284,0.0236738170302023,0.0241454589444662,0.0237485279113188,0.000719615200386462
0,0,1,0,1,1,1,0,0.0172086934176764,0.0193208200337752,0.0218936118247523,0.0209476467414368,0.0198426930044102,0.00205243724946674
0,0,1,0,1,1,1,1,0.0226464836998737,0.0186633335175527,0.0258755204958051,0.0248002354231611,0.0229963932840981,0.0031854389347696
0,0,1,1,0,0,0,0,0.00772266184869248,0.0111625853834566,0.0088262562919637,0.00953445313303949,0.00931148916428806,0.00144176897399781
0,0,1,1,0,0,0,1,0.0115347272473922,0.00997324972837213,0.0113379158348571,0.0096871765431946,0.010633267338454,0.000938060145441787
0,0,1,1,0,0,1,0,0.00561300180512582,0.00887997581914461,0.0102617104157159,0.00996054761598472,0.00867880891399276,0.00212822873276103
0,0,1,1,0,0,1,1,0.0119631206441876,0.013393734297204,0.0171283550139636,0.0142415764058267,0.0141816965902955,0.00217786939171176
0,0,1,1,0,1,0,0,0.0112465169284338,0.0104191433459651,0.014204700335937,0.0178083631002087,0.0134196809276362,0.00334677228732973
0,0,1,1,0,1,0,1,0.0156313266818124,0.0137074897645806,0.017256118563181,0.0239089615526122,0.0176259741405466,0.00443267647731431
0,0,1,1,0,1,1,0,0.013873729318945,0.0167208092940714,0.0174124171394618,0.0212403328247405,0.0173118221443047,0.00303386958543485
0,0,1,1,0,1,1,1,0.0214558226692818,0.0215564249098698,0.0234561897683153,0.0229332990464519,0.0223504340984797,0.000998867250071571
0,0,1,1,1,0,0,0,0.0199436788125082,0.0221953970841474,0.0271853588174262,0.0222105689662921,0.0228837509200935,0.00305913165492986
0,0,1,1,1,0,0,1,0.0229359034513983,0.0193013215761934,0.0275228778164173,0.0227962599386643,0.0231390906956683,0.00337168994811319
0,0,1,1,1,0,1,0,0.015608477901404,0.019491934766082,0.0238283968518308,0.0169198970482281,0.0189621766418862,0.00362302562243258
0,0,1,1,1,0,1,1,0.0246369301605094,0.020746586537532,0.0330402507439917,0.0243217866764885,0.0256863885296304,0.00521038815812754
